pl_rade,pl_bmasse,pl_eqt,pl_orbper,pl_dens
11.29,331.0,745.0,1.79058695,0.23000970872370313
19.2794468,181.162192,1816.0,5.003777,0.025280395398610357
11.93756445,2606.192937,1213.0,6.961508,1.5320021525799348
2.378,8.71,794.0,1.527561,0.6477129857715545
10.98480109,235.1930212,833.0,18.18424,0.17743849255341296
2.27,4.45,674.0,2.598902,0.38043672939655127
2.26,3.65,553.0,4.6955507,0.31620413653919865
1.92,5.2,482.0,7.1027268,0.7346824363425928
5.09,61.0,1493.0,5.056973,0.4625689613542516
2.58606487,10.0,1124.85,3.945152,0.5782048841155758
9.52763359,66.74396547,599.0,80.389,0.07717148640186519
5.25,23.6,635.0,1.977143,0.1630925386027427
13.11450742,392.2002542,944.2,11.2365985,0.17388091678195655
9.5836785,53.39517238,417.9,3.37077196,0.06066040204236646
11.43316031,114.4182265,944.2,9.691,0.07655901423400503
13.2,224.0,593.0,2.65206166,0.09739265937613045
1.992,5.72,1055.8,4.884765,0.7236491003610578
2.81,9.83,934.0,1.2392495,0.4430314510415768
2.5,10.5,641.0,17.46819,0.672
8.33948164,79.77493016,555.4,3.4716826,0.1375464107384174
2.28,9.79,1038.0,5.6057,0.8259963929522176
2.63,9.32,800.0,12.2737,0.5123286784168407
1.36,2.47,543.0,2.3260155,0.9819293201709749
1.798,5.0,520.0,8.24662,0.8602029788074929
2.047,6.9,420.0,15.665323,0.8044435293929091
15.4,878.0,1561.0,4.633611,0.24039883206690424
2.734,19.1,435.0,8.0240015,0.9346259531398169
1.93,9.67,944.2,2.7970365,1.3450999206154577
2.94,7.6,686.0,11.197259,0.2990691394332734
2.62,23.5,469.0,34.976145,1.3066641875262166
2.926,18.467,1253.0,1.392978,0.7371797279100767
1.704,4.53,871.0,3.81673,0.9155655238934324
2.587,9.6,665.0,8.59545,0.5544749710192435
9.16894621,120.4569663,995.3,8.3249113,0.15626929271268644
3.64,41.8,944.2,0.765548,0.8667066540511775
14.06727078,349.6112477,1529.0,3.2797178,0.1255902296514861
11.99363,301.9385,1397.0,10.62656,0.17501148611222836
13.125739,211.99261,1192.0,3.739494,0.0937452840006717
3.186,16.137,1317.0,3.183792,0.4989826953424636
9.550068,55.30242,1526.0,3.6849729,0.063492838702257
2.765,9.1,941.0,1.8237305,0.43048297996544627
1.841,6.26,1329.0,1.01153624,1.003258776664317
1.95,15.2,1329.0,1.4468849,2.0499334108801563
10.4,4386.054,163.0,1.4079405,3.899186034934001
1.24,2.53,996.0,0.5734745,1.3269527709710986
