pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-4201 b,TOI-4201,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230707329G/abstract target=ref>Gan et al. 2023</a>,3.5819194,0.0000011,-0.0000011,0,0.04,0.001,-0.001,0,13.67495645,0.44835923,-0.44835923,0,1.22,0.04,-0.04,0,788.2144494,28.60455663,-28.60455663,0,2.48,0.09,-0.09,0,Mass,0.041,0.015,-0.015,0,45.2,3.2,-3.2,0,725,20,-20,0,0,<a refstr=GAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230707329G/abstract target=ref>Gan et al. 2023</a>,M1.0+/-0.5,3794,79,-79,0,0.63,0.02,-0.02,0,0.61,0.02,-0.02,0,0.52,0.08,-0.08,0,[Fe/H],4.64,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h01m53.93s,90.4747237,-13d27m40.94s,-13.461371,189.011,0.9885,-0.9885,15.163,0.08,-0.08,11.368,0.025,-0.025,14.5001,0.000441,-0.000441,9/19/2023,2023-07,9/19/2023
TOI-421 b,TOI-421,1,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,5.197576,0.000005,-0.000005,0,0.0554,0.001,-0.001,0,2.64,0.08,-0.08,0,0.23552543,0.00713713,-0.00713713,0,6.7,0.6,-0.6,0,0.02108056,0.00188781,-0.00188781,0,Mass,0.13,0.05,-0.05,0,,,,,922,14,-14,0,0,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,G9 V,5291,64,-64,0,0.866,0.006,-0.006,0,0.833,0.048,-0.054,0,-0.044,0.04,-0.04,0,[Fe/H],4.48,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,74.7969,0.2041,-0.2029,9.931,0.006,-0.006,8.071,0.018,-0.018,9.77776,0.000189,-0.000189,8/7/2024,2024-06,8/7/2024
TOI-421 c,TOI-421,1,2,2,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,16.067541,0.000004,-0.000004,0,0.117,0.0018,-0.0018,0,5.09,0.07,-0.07,0,0.45410017,0.00624499,-0.00624499,0,14.1,1.4,-1.4,0,0.04436356,0.00440489,-0.00440489,0,Mass,0.19,0.04,-0.04,0,,,,,635,9,-9,0,0,<a refstr=KRENN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...686A.301K/abstract target=ref>Krenn et al. 2024</a>,G9 V,5291,64,-64,0,0.866,0.006,-0.006,0,0.833,0.048,-0.054,0,-0.044,0.04,-0.04,0,[Fe/H],4.48,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h27m24.79s,81.8532824,-14d16m36.27s,-14.2767404,74.7969,0.2041,-0.2029,9.931,0.006,-0.006,8.071,0.018,-0.018,9.77776,0.000189,-0.000189,8/7/2024,2024-06,8/7/2024
TOI-4214 b,TOI-4214,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.4913885,0.0000033,-0.0000032,0,0.05018,0.00077,-0.00094,0,10.68215861,0.35868738,-0.33626942,0,0.953,0.032,-0.03,0,165.2707716,16.84490557,-17.16273398,0,0.52,0.053,-0.054,0,Mass,0.17,,,1,1210,150,-110,0,1642,47,-40,0,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6370,220,-210,0,1.434,0.04,-0.038,0,1.382,0.064,-0.076,0,0.294,0.082,-0.086,0,[Fe/H],4.266,0.029,-0.036,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h20m59.88s,110.2495104,-13d55m34.55s,-13.9262649,346.881,5.088,-4.946,11.79,0.023,-0.023,10.036,0.024,-0.024,11.4587,0.000483,-0.000483,7/29/2025,2025-07,7/29/2025
TOI-4308 b,TOI-4308,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,9.151201,0.000036,-0.000037,0,,,,,2.4189,0.1195,-0.1333,0,0.21580018,0.01066109,-0.01189225,0,,,,,,,,,,,,,,,,,,763.05,,,0,0,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230109865M/abstract target=ref>Mistry et al. 2023</a>,,5243,126,-126,0,0.7934,0.0465,-0.0465,0,0.9,0.1133,-0.1133,0,,,,,,4.593,0.087,-0.087,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h51m00.74s,327.7530693,-43d33m44.51s,-43.5623642,108.932,0.642,-0.634,11.251,0.014,-0.014,9.139,0.021,-0.021,10.8645,0.000232,-0.000232,5/26/2023,2023-01,5/26/2023
TOI-431 b,TOI-431,1,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,0.490047,0.00001,-0.000007,0,0.0113,0.0002,-0.0003,0,1.28,0.04,-0.04,0,0.11419415,0.00356857,-0.00356857,0,3.07,0.35,-0.35,0,0.0096593,0.00110122,-0.00110122,0,Mass,0,,,0,,,,,1862,42,-42,0,1,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,,4850,75,-75,0,0.731,0.022,-0.022,0,0.78,0.07,-0.07,0,0.2,0.05,-0.05,0,[Fe/H],4.6,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h33m04.62s,83.2692502,-26d43m25.93s,-26.7238698,32.5686,0.0312,-0.0311,9.12,0.03,-0.03,6.723,0.021,-0.021,8.79171,0.000543,-0.000543,8/16/2021,2021-10,8/16/2021
TOI-431 d,TOI-431,1,1,3,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,12.46103,0.00002,-0.00002,0,0.098,0.002,-0.002,0,3.29,0.09,-0.09,0,0.29351465,0.00802928,-0.00802928,0,9.9,1.53,-1.49,0,0.03114888,0.00481392,-0.00468806,0,Mass,0,,,0,,,,,633,14,-14,0,0,<a refstr=OSBORN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.507.2782O/abstract target=ref>Osborn et al. 2021</a>,,4850,75,-75,0,0.731,0.022,-0.022,0,0.78,0.07,-0.07,0,0.2,0.05,-0.05,0,[Fe/H],4.6,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h33m04.62s,83.2692502,-26d43m25.93s,-26.7238698,32.5686,0.0312,-0.0311,9.12,0.03,-0.03,6.723,0.021,-0.021,8.79171,0.000543,-0.000543,8/16/2021,2021-10,8/16/2021
TOI-4329 b,TOI-4329,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,2.9223,0.00015,-0.00015,0,,,,,16.81347105,2.12970633,-2.12970633,0,1.5,0.19,-0.19,0,143.0227832,28.60455663,-28.60455663,0,0.45,0.09,-0.09,0,Mass,0.068,0.079,-0.079,0,,,,,,,,,0,<a refstr=GRUNBLATT_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..120G/abstract target=ref>Grunblatt et al. 2022</a>,,6000,100,-100,0,2.31,0.03,-0.03,0,1.538,0.049,-0.049,0,0.29,0.06,-0.06,0,[Fe/H],3.9,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h58m15.34s,329.5639152,+71d07m53.78s,71.1316048,717.128,10.722,-10.416,12.724,0.092,-0.092,10.63,0.028,-0.028,12.4747,0.000206,-0.000206,3/16/2022,2022-03,3/16/2022
TOI-4336 A b,TOI-4336 A,1,3,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TIMMERMANS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240412722T/abstract target=ref>Timmermans et al. 2024</a>,16.336334,0.000024,-0.000023,0,0.0872,0.0013,-0.0014,0,2.12,0.08,-0.09,0,0.18913406,0.00713713,-0.00802928,0,,,,,,,,,,,,,,1.5,0.18,-0.17,0,308,9,-9,0,0,<a refstr=TIMMERMANS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240412722T/abstract target=ref>Timmermans et al. 2024</a>,M3.5+/-0.5,3298,75,-73,0,0.328,0.01,-0.01,0,0.331,0.015,-0.015,0,-0.209,0.012,-0.013,0,[Fe/H],4.927,0.034,-0.033,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h44m25.68s,206.1070129,-40d20m14.46s,-40.3373505,22.5455,0.0383,-0.0382,13.6,0.092,-0.092,8.632,0.024,-0.024,12.2569,0.000484,-0.000484,5/8/2024,2024-04,5/8/2024
TOI-4342 b,TOI-4342,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,5.5382498,0.0000057,-0.0000058,0,0.05251,0.00011,-0.00011,0,2.266,0.038,-0.038,0,0.20215933,0.00339014,-0.00339014,0,,,,,,,,,,,,,,26.9,1.1,-1,0,633.6,6.2,-6.3,0,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,M0 V,3901,69,-69,0,0.599,0.013,-0.013,0,0.6296,0.0086,-0.0086,0,,,,,,4.6878,0.0086,-0.0096,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h37m33.46s,324.3894196,-77d58m44.93s,-77.9791468,61.5204,0.1022,-0.1022,12.669,0.057,-0.057,9.018,0.021,-0.021,11.9822,0.000382,-0.000382,2/7/2023,2023-01,2/7/2023
TOI-4342 c,TOI-4342,1,1,2,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,10.688716,0.000015,-0.000015,0,0.0814,0.00017,-0.00017,0,2.415,0.043,-0.04,0,0.21545224,0.00383621,-0.00356857,0,,,,,,,,,,,,,,11.18,0.45,-0.44,0,508.9,5,-5,0,0,<a refstr=TEY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230101370T/abstract target=ref>Tey et al. 2023</a>,M0 V,3901,69,-69,0,0.599,0.013,-0.013,0,0.6296,0.0086,-0.0086,0,,,,,,4.6878,0.0086,-0.0096,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h37m33.46s,324.3894196,-77d58m44.93s,-77.9791468,61.5204,0.1022,-0.1022,12.669,0.057,-0.057,9.018,0.021,-0.021,11.9822,0.000382,-0.000382,2/7/2023,2023-01,2/7/2023
TOI-4364 b,TOI-4364,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DISTLER_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..166D/abstract target=ref>Distler et al. 2025</a>,5.424019,0.00001,-0.000011,0,0.04753,0.00053,-0.00054,0,2.01,0.1,-0.08,0,0.1793205,0.00892142,-0.00713713,0,,,,,,,,,,0.29,0.38,-0.17,0,,,,,488,9,-7,0,0,<a refstr=DISTLER_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169..166D/abstract target=ref>Distler et al. 2025</a>,M4 V,3528,33,-20,0,0.4684,0.0087,-0.01,0,0.487,0.017,-0.016,0,0.148,0.046,-0.046,0,[Fe/H],4.785,0.017,-0.016,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h20m16.06s,80.066927,-04d14m21.29s,-4.2392481,43.9662,0.1044,-0.1044,13.564,0.034,-0.034,9.075,0.024,-0.024,12.5548,0.000566,-0.000566,3/17/2025,2025-03,3/17/2025
TOI-4377 b,TOI-4377,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PEREIRA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231106678P/abstract target=ref>Pereira et al. 2023</a>,4.378081,0.000019,-0.000019,0,0.0579,0.001,-0.0011,0,15.10970598,0.90792744,-0.90792744,0,1.348,0.081,-0.081,0,304.1617855,28.28672822,-27.65107141,0,0.957,0.089,-0.087,0,Mass,0.045,0.053,-0.032,0,,,,,,,,,0,<a refstr=PEREIRA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231106678P/abstract target=ref>Pereira et al. 2023</a>,,4974,57,-57,0,3.52,0.15,-0.14,0,1.36,0.08,-0.07,0,0.205,0.038,-0.038,0,[Fe/H],3.39,0.16,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m43.79s,164.9324709,-82d13m16.86s,-82.2213501,455.82,4.909,-4.808,11.707,0.052,-0.052,9.148,0.024,-0.024,11.4565,0.000364,-0.000364,11/28/2023,2023-11,11/28/2023
TOI-4379 b,TOI-4379,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SAUNDERS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...81S/abstract target=ref>Saunders et al. 2024</a>,3.25352,0.00002,-0.00002,0,,,,,16.69017226,0.88550948,-0.88550948,0,1.489,0.079,-0.079,0,353.743017,22.5658169,-22.5658169,0,1.113,0.071,-0.071,0,Mass,0.018,0.029,-0.018,0,,,,,,,,,0,<a refstr=SAUNDERS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...81S/abstract target=ref>Saunders et al. 2024</a>,,6020,100,-100,0,1.976,0.04,-0.04,0,1.372,0.037,-0.105,0,0.16,0.06,-0.06,0,[Fe/H],3.929,0.038,-0.023,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h48m11.49s,252.0478813,-32d26m01.51s,-32.4337532,645.158,19.039,-17.995,12.661,0.092,-0.092,10.732,0.019,-0.019,12.4083,0.000194,-0.000194,8/16/2024,2024-08,8/16/2024
TOI-4406 b,TOI-4406,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402139B/abstract target=ref>Brahm et al. 2023</a>,30.08364,0.00005,-0.00005,0,0.201,0.005,-0.005,0,11.2089807,0.22417961,-0.22417961,0,1,0.02,-0.02,0,95.3485221,9.53485221,-9.53485221,0,0.3,0.03,-0.03,0,Mass,0.15,0.05,-0.04,0,,,,,904,16,-17,0,0,<a refstr=BRAHM_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402139B/abstract target=ref>Brahm et al. 2023</a>,,6219,70,-70,0,1.29,0.01,-0.01,0,1.19,0.03,-0.03,0,0.1,0.05,-0.05,0,[Fe/H],4.29,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h12m11.64s,18.0485164,-56d55m31.40s,-56.9253875,261.834,1.75,-1.726,10.937,0.007,-0.007,9.73,0.023,-0.023,10.9545,0.000463,-0.000463,4/10/2023,2023-04,4/10/2023
TOI-4438 b,TOI-4438,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GOFFO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240309833G/abstract target=ref>Goffo et al. 2024</a>,7.44628,0.000009,-0.000009,0,0.0534,0.0037,-0.0037,0,2.52,0.13,-0.13,0,0.22481973,0.01159784,-0.01159784,0,5.4,1.1,-1.1,0,0.0169903,0.00346099,-0.00346099,0,Mass,0.14,0.09,-0.09,0,6,0.9,-0.77,0,435,15,-15,0,0,<a refstr=GOFFO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240309833G/abstract target=ref>Goffo et al. 2024</a>,M3.5 V,3422,81,-81,0,0.372,0.018,-0.018,0,0.368,0.021,-0.021,0,-0.19,0.05,-0.05,0,[Fe/H],4.68,0.04,-0.04,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h01m16.14s,270.3172389,+35d35m41.64s,35.5948992,30.0346,0.0233,-0.0233,13.69,0.045,-0.045,8.869,0.018,-0.018,12.5196,0.000337,-0.000337,3/25/2024,2024-03,3/25/2024
TOI-444 b,TOI-444,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,17.9636,0.00004,-0.00004,0,0.133,0.006,-0.006,0,2.77,0.2,-0.2,0,0.24712327,0.01784284,-0.01784284,0,,,,,,,,,,,,,,,,,,609,61,-61,0,0,<a refstr=ODDO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..134O/abstract target=ref>Oddo et al. 2023</a>,K1/2 V,5225,70,-70,0,0.779,0.053,-0.053,0,0.96,0.13,-0.13,0,0.08,0.08,-0.08,0,[Fe/H],4.64,0.1,-0.1,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,04h16m44.16s,64.1839982,-26d45m59.07s,-26.7664071,57.3973,0.0828,-0.0826,9.86,0.03,-0.03,7.832,0.023,-0.023,9.6063,0.000362,-0.000362,8/22/2023,2023-03,8/22/2023
TOI-4443.01,TOI-4443,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,1.8498567,,,0,0.029962645,,,0,1.7193265,0.1346603,-0.1346603,0,0.15322184,0.01200057,-0.01200057,0,,,,,,,,,,,,,,1194.2104,,,0,1638.82,,,0,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,,5834,,,0,1.01733,,,0,1.049133,,,0,,,,,,4.44433,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h17m04.48s,274.2686643,+21d54m34.37s,21.9095459,56.0739,0.0957,-0.0954,8.493,0.002,-0.002,7.01,0.02,-0.02,8.33609,0.00018,-0.00018,6/11/2024,2024-05,6/11/2024
TOI-4463 A b,TOI-4463 A,1,2,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,2.8807198,0.0000028,-0.0000027,0,0.04036,0.00074,-0.00082,0,13.26022417,0.71737476,-0.50440413,0,1.183,0.064,-0.045,0,252.3557552,12.39530787,-12.71313628,0,0.794,0.039,-0.04,0,Mass,0,,,0,633,46,-38,0,1395,25,-22,0,0,<a refstr=YEE_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract target=ref>Yee et al. 2023</a>,,5640,89,-82,0,1.062,0.027,-0.024,0,1.056,0.059,-0.063,0,0.25,0.085,-0.085,0,[Fe/H],4.41,0.027,-0.032,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h37m25.95s,279.3581286,+18d43m47.83s,18.7299522,173.117,1.303,-1.285,11.036,0.008,-0.008,9.402,0.015,-0.015,10.9505,0.000493,-0.000493,2/27/2023,2023-03,2/27/2023
TOI-4465 b,TOI-4465,1,1,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESSACK_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...41E/abstract target=ref>Essack et al. 2025</a>,101.94054,0.0004,-0.00036,0,0.416,0.014,-0.014,0,14.01122587,0.89671846,-0.78462865,0,1.25,0.08,-0.07,0,1872.009317,82.63538582,-82.63538582,0,5.89,0.26,-0.26,0,Mass,0.24,0.01,-0.01,0,,,,,427,65,-65,0,0,<a refstr=ESSACK_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170...41E/abstract target=ref>Essack et al. 2025</a>,G V,5545,19,-19,0,1.014,0.041,-0.041,0,0.93,0.06,-0.06,0,-0.06,0.016,-0.016,0,[Fe/H],4.379,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h24m32.17s,276.1340312,+15d50m30.79s,15.8418856,121.139,0.613,-0.608,10.427,0.006,-0.006,8.787,0.016,-0.016,10.3255,0.00043,-0.00043,7/17/2025,2025-07,7/17/2025
TOI-4479 b,TOI-4479,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ESPARZA_BORGES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220610643E/abstract target=ref>Esparza-Borges et al. 2022</a>,1.1589,0.00001,-0.00002,0,0.0164,0.0015,-0.0029,0,2.82,0.65,-0.63,0,0.25158398,0.05798922,-0.05620493,0,,,,,,,,,,,,,,92.5,17.5,-33.3,0,861,64,-103,0,0,<a refstr=ESPARZA_BORGES_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220610643E/abstract target=ref>Esparza-Borges et al. 2022</a>,M3.0,3400,100,-100,0,0.451,0.085,-0.085,0,0.452,0.09,-0.09,0,0,,,-1,[Fe/H],4.5,,,-1,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h04m23.27s,316.0969388,+24d39m13.23s,24.6536739,80.6532,0.2574,-0.2558,15.18,0.2,-0.2,10.647,0.019,-0.019,14.1309,0.000499,-0.000499,6/27/2022,2022-06,6/27/2022
TOI-4487 A b,TOI-4487 A,1,2,1,Transit,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,3.9540709,0.0000021,-0.0000021,0,0.05448,0.00085,-0.00086,0,14.60530185,0.77341967,-0.71737476,0,1.303,0.069,-0.064,0,397.2855088,50.85254512,-50.85254512,0,1.25,0.16,-0.16,0,Mass,0.083,,,1,1203,51,-47,0,1639,17,-16,0,0,<a refstr=YEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250701855Y/abstract target=ref>Yee et al. 2025</a>,,6206,90,-88,0,1.634,0.046,-0.046,0,1.378,0.065,-0.064,0,0.216,0.089,-0.088,0,[Fe/H],4.15,0.033,-0.032,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h25m41.30s,306.4220814,+45d58m15.71s,45.9710306,479.145,6.205,-6.051,12.109,0.025,-0.025,10.556,0.014,-0.014,11.9269,0.000183,-0.000183,7/29/2025,2025-07,7/29/2025
