kepid,kepoi_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,koi_slogg,koi_kepmag
9159275,K00930.01,0,0.0,3.044770796,24.54,1076.0,317.36,5525.0,0.753,4.603,15.621
9166862,K00931.01,2,0.999,3.855603916,13.61,1212.0,508.65,6033.0,1.046,4.46,15.272
9166870,K00932.01,0,0.0,3.855599139,3.57,1158.0,425.74,5936.0,0.965,4.501,15.054
11449844,K00125.01,2,0.92,38.47876629,13.26,484.0,13.01,5510.0,0.879,4.539,13.779
8605074,K00915.01,0,0.0,37.601661282,27.22,606.0,31.86,6140.0,1.096,4.354,15.505
8628973,K00916.01,2,1.0,3.314947362,3.94,1155.0,421.03,5609.0,0.944,4.481,15.142
8655354,K00917.01,0,0.0,6.71969089,4.37,952.0,194.18,5931.0,0.866,4.479,15.172
8672910,K00918.01,2,0.996,39.6431552,10.98,472.0,11.74,5231.0,0.9,4.455,15.011
8686150,K00919.01,0,0.0,51.42598578,29.66,549.0,21.4,6257.0,1.147,4.41,15.631
8689031,K00920.01,2,1.0,21.80451611,2.6,543.0,20.48,5481.0,0.708,4.629,15.067
8689373,K00921.01,2,1.0,10.28194593,2.53,680.0,50.6,5196.0,0.775,4.593,15.532
8689373,K00921.02,2,1.0,18.11993039,2.95,563.0,23.77,5196.0,0.775,4.593,15.532
8689373,K00921.03,2,1.0,3.78402867,1.7,949.0,191.78,5196.0,0.775,4.593,15.532
8826878,K00922.01,2,1.0,5.15448142,2.94,964.0,204.1,5431.0,0.884,4.457,15.365
5897826,K00126.01,0,0.0,33.80364366,20.7,745.0,72.71,5855.0,1.796,3.999,13.109
8883593,K00923.01,2,1.0,5.743469797,3.13,982.0,219.95,5897.0,0.891,4.531,15.543
8951215,K00924.01,1,1.0,39.4759093,4.06,577.0,26.13,6225.0,1.031,4.45,15.229
9016295,K00925.01,0,0.0,19.974485239,26.56,700.0,56.84,6108.0,0.997,4.471,15.217
9077124,K00926.01,2,1.0,3.166353562,3.82,1273.0,621.92,6007.0,0.998,4.47,15.603
9097120,K00927.01,0,0.0,23.899634407,44.04,652.0,42.8,6192.0,0.924,4.503,15.453
9466668,K00939.01,2,1.0,3.388012244,2.11,1315.0,705.93,5553.0,1.25,4.221,15.065
9466668,K00939.02,2,1.0,5.83909761,2.06,1097.0,341.48,5553.0,1.25,4.221,15.065
9466668,K00939.03,2,1.0,1.620467654,1.57,1681.0,1893.42,5553.0,1.25,4.221,15.065
9466668,K00939.04,2,1.0,10.6816951,2.3,897.0,152.75,5553.0,1.25,4.221,15.065
9479273,K00940.01,2,1.0,6.104849417,3.18,784.0,89.25,5085.0,0.712,4.584,15.017
8359498,K00127.01,2,0.999,3.578780566,10.43,1145.0,406.6,5524.0,0.994,4.421,13.938
9171801,K00933.01,0,0.0,3.187067566,23.88,1079.0,319.76,5450.0,0.811,4.552,15.653
9334289,K00934.01,2,1.0,5.826657508,4.09,1013.0,248.57,5561.0,1.06,4.362,15.843
9334289,K00934.02,2,0.998,12.41216347,2.58,787.0,90.65,5561.0,1.06,4.362,15.843
9334289,K00934.03,2,1.0,18.74649011,3.05,686.0,52.38,5561.0,1.06,4.362,15.843
9347899,K00935.01,2,1.0,20.86021229,5.5,781.0,87.76,6035.0,1.257,4.22,15.237
9347899,K00935.02,2,1.0,42.63427848,5.22,615.0,33.82,6035.0,1.257,4.22,15.237
9347899,K00935.03,2,0.973,87.6476068,4.0,484.0,12.94,6035.0,1.257,4.22,15.237
9347899,K00935.04,1,0.975,9.61731426,1.94,1010.0,246.13,6035.0,1.257,4.22,15.237
9388479,K00936.01,2,0.953,9.467821474,2.13,407.0,6.47,3582.0,0.458,4.807,15.073
9388479,K00936.02,2,0.704,0.893040969,1.24,893.0,151.14,3582.0,0.458,4.807,15.073
11359879,K00128.01,2,0.996,4.942783419,10.62,1008.0,244.42,5514.0,0.978,4.459,13.758
9406990,K00937.01,2,1.0,20.83426731,2.74,595.0,29.62,5537.0,0.88,4.549,15.412
9415172,K00938.01,2,1.0,9.94602357,3.12,807.0,100.34,5344.0,1.013,4.365,15.596
9415172,K00938.02,2,0.998,1.04562195,1.45,1710.0,2031.84,5344.0,1.013,4.365,15.596
9415172,K00938.03,2,0.949,5.71462396,1.78,971.0,210.16,5344.0,1.013,4.365,15.596
9904059,K00145.01,0,1.0,102.9641952,39.0,797.0,95.4,5047.0,7.119,3.066,13.608
3231341,K01102.02,2,1.0,8.14515981,3.43,1050.0,287.91,5896.0,1.24,4.197,14.925
3231341,K01102.03,2,1.0,18.9985279,43.17,792.0,93.03,5896.0,1.24,4.197,14.925
3231341,K01102.04,2,0.999,4.24439049,2.07,1305.0,686.99,5896.0,1.24,4.197,14.925
2860866,K01103.01,1,1.0,90.1240507,7.12,485.0,13.09,6520.0,1.215,4.375,14.96
7626506,K00150.02,2,1.0,28.5742692,2.32,538.0,19.83,5551.0,0.812,4.508,13.771
10460629,K01168.01,1,0.4808294015396076,856.672115,3.87,242.0,0.81,6449.0,1.309,4.232,13.997
10319385,K01169.01,1,1.0,0.689210173,1.32,1943.0,3362.71,5630.0,0.954,4.505,13.248
10482160,K01170.01,2,0.965,7.34373964,1.84,839.0,117.5,5757.0,0.762,4.597,14.657
10485069,K01171.01,0,0.4808294015396076,0.445277068,35.74,2562.0,10177.11,6167.0,1.064,4.444,15.343
3233043,K00966.01,0,0.0,0.379463865,59.56,3000.0,19256.81,5075.0,1.783,3.892,13.787
6579806,K00967.01,0,0.0,9.88047978,23.6,860.0,129.45,6113.0,0.917,4.512,15.212
3560301,K00968.01,0,0.0,4.6484156,5.06,2259.0,6152.88,6980.0,3.482,3.577,10.963
4044005,K00969.01,0,0.0,17.512014768,13.66,804.0,98.77,6224.0,1.132,4.33,12.336
11502218,K00970.01,1,0.0,3.9886021,34.39,3145.0,23135.72,4813.0,13.652,2.472,6.974
11180361,K00971.01,1,1.0,0.533059312,133.56,5862.0,277887.7,8523.0,4.051,3.559,7.748
5802246,K01044.01,0,0.0,0.525154153,23.61,2073.0,4391.51,5582.0,0.846,4.497,15.058
6066403,K01045.01,0,0.0,1.303861044,27.85,1610.0,1595.19,5758.0,0.902,4.475,13.555
6209637,K01046.01,0,0.4808294015396076,0.73452496,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,13.22
5988031,K01047.01,0,0.0,2.55549176,23.35,1312.0,701.68,5948.0,0.901,4.508,14.554
7684873,K00014.01,0,0.0,2.947376671,403.59,2404.0,7903.84,8090.0,2.234,4.002,10.47
8559644,K00139.01,2,1.0,224.7789355,7.67,333.0,2.92,5873.0,1.235,4.293,13.492
2851100,K01104.01,0,0.0,0.890110752,1.25,1372.0,838.42,4768.0,0.711,4.628,15.723
3130300,K01105.01,0,0.0,5.76573396,7.47,1964.0,3518.78,5772.0,4.434,3.364,14.313
3240158,K01106.01,2,1.0,7.42608123,2.47,1037.0,273.78,6049.0,1.176,4.353,14.818
3240158,K01106.02,2,0.989,15.9868932,1.62,803.0,98.51,6049.0,1.176,4.353,14.818
3228959,K01107.01,0,0.0,0.73094589,17.12,1922.0,3248.17,5901.0,0.848,4.553,15.401
3218908,K01108.01,2,1.0,18.92537246,13.92,1171.0,443.58,4941.0,4.885,3.317,14.604
10341913,K01172.01,0,0.0,0.933749106,3.22,2863.0,15822.49,6215.0,2.188,3.849,13.079
10480921,K01173.01,0,0.0,2.037440623,1.19,1572.0,1448.05,6253.0,1.015,4.415,14.187
10287723,K01174.01,1,0.4808294015396076,129995.7784,2.99,25.0,0.0,4500.0,0.726,4.572,13.447
10350571,K01175.01,2,0.994,31.5925809,1.78,688.0,53.09,5676.0,1.487,4.1,13.29
10350571,K01175.02,2,0.997,17.157236,1.55,844.0,119.87,5676.0,1.487,4.1,13.29
3749365,K01176.01,2,0.998,1.97376085,8.78,753.0,76.1,3807.0,0.503,4.762,15.715
11013201,K00972.01,1,0.632,13.118962443,8.25,1768.0,2310.43,7221.0,4.24,3.488,9.275
11673674,K00133.01,0,0.0,4.618767792,7.48,1170.0,442.78,6013.0,1.033,4.381,13.652
11013201,K00972.02,1,0.0,7.82187328,2.78,2101.0,4601.71,7221.0,4.24,3.488,9.275
9414417,K00974.01,1,0.999,53.5057611,2.52,675.0,49.16,6247.0,1.762,4.016,9.582
3632418,K00975.01,2,1.0,2.785821236,1.69,1784.0,2388.98,6202.0,1.733,4.026,8.224
3441784,K00976.01,0,0.0,52.56901867,78.54,737.0,69.62,7240.0,1.717,4.178,9.729
5820218,K01048.01,0,0.0,3.411758679,14.71,684.0,51.85,3995.0,0.561,4.71,15.258
5876368,K01049.01,0,0.0,0.525426427,1.45,2069.0,4349.62,5791.0,0.802,4.575,14.797
5809890,K01050.01,2,1.0,1.269091415,1.41,1331.0,740.47,5041.0,0.766,4.576,13.999
5809890,K01050.02,2,1.0,2.853133997,1.36,1016.0,251.77,5041.0,0.766,4.576,13.999
6131236,K01051.01,2,1.0,6.79685353,2.01,985.0,222.91,6061.0,0.97,4.486,15.391
9048161,K00146.01,0,0.0,8.667822346,67.37,1303.0,681.39,6266.0,1.889,3.923,13.03
3218908,K01108.02,2,0.993,1.475323222,5.88,2740.0,13331.51,4941.0,4.885,3.317,14.604
3218908,K01108.03,2,1.0,4.15246118,7.62,1941.0,3354.56,4941.0,4.885,3.317,14.604
3235672,K01109.01,0,0.4808294015396076,6.7210783,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,14.792
2837111,K01110.01,2,0.995,8.7348852,1.59,890.0,148.62,5982.0,0.96,4.493,14.794
3120276,K01111.01,0,0.0,10.26547688,1.81,770.0,83.13,5699.0,0.853,4.553,15.212
2307199,K00151.01,1,0.752,13.4471791,5.24,848.0,122.34,6276.0,1.041,4.405,14.0
3547091,K01177.01,0,0.0,3.305577989,25.89,1027.0,263.55,5534.0,0.707,4.629,15.537
3869825,K01178.01,0,0.0,4.800653901,16.91,1347.0,778.45,6715.0,1.241,4.347,13.32
3655332,K01179.01,0,0.0,15.06649901,56.44,932.0,177.96,5751.0,1.626,4.028,13.855
4042026,K01180.01,0,0.0,34.82008158,11.36,459.0,10.49,5114.0,0.784,4.522,15.187
3344419,K01181.01,0,0.0,0.651784374,33.65,2090.0,4500.59,5555.0,1.061,4.375,14.997
11192141,K00977.01,0,1.0,1.353771892,430.99,4903.0,136609.48,4283.0,15.76,2.012,10.523
11494130,K00978.01,0,0.0,18.95491633,71.39,1139.0,397.48,6362.0,2.534,3.761,10.988
5648449,K00979.01,0,0.0,4.348866254,2436.69,6421.0,401588.95,3598.0,101.451,0.65,10.68
12167361,K00980.01,0,0.0,47.93094546,68.02,905.0,158.41,8214.0,1.938,4.104,10.376
8607720,K00981.01,0,0.4808294015396076,3.99751422,2.98,2203.0,5563.95,5066.0,5.324,3.122,10.733
1433962,K00982.01,0,0.0,1.592633181,1.56,1053.0,290.51,4506.0,0.651,4.626,15.47
9032900,K00134.01,1,0.0,67.5923754,12.1,588.0,28.2,6038.0,1.744,4.082,13.675
5956342,K01052.01,2,1.0,17.02902786,2.54,755.0,76.66,5839.0,1.067,4.327,15.381
5956342,K01052.02,2,0.945,6.84619236,1.67,1022.0,258.41,5839.0,1.067,4.327,15.381
5956342,K01052.03,2,0.765,67.8321638,2.39,476.0,12.14,5839.0,1.067,4.327,15.381
5956342,K01052.04,2,0.815,43.1312147,2.39,554.0,22.21,5839.0,1.067,4.327,15.381
5956656,K01053.01,2,0.999,1.224866441,1.54,1741.0,2174.33,5553.0,1.107,4.32,15.376
3109930,K01112.01,2,0.931,37.8102649,2.33,566.0,24.27,6085.0,0.973,4.451,14.633
2854914,K01113.01,2,1.0,25.93406406,2.48,695.0,55.1,5952.0,1.225,4.287,13.703
2854914,K01113.02,2,0.912,83.4463485,2.73,471.0,11.59,5952.0,1.225,4.287,13.703
3337425,K01114.01,0,0.0,7.04710032,25.2,986.0,223.84,5766.0,1.068,4.363,14.928
3116412,K01115.01,2,0.989,12.99204853,2.03,866.0,132.94,5765.0,1.242,4.236,13.974
3865567,K01182.01,0,0.0,11.11620211,8.96,853.0,125.21,6122.0,0.996,4.471,15.38
3544689,K01183.01,0,0.0,1.922861499,5.09,1392.0,884.12,5778.0,0.911,4.531,14.942
4037164,K01184.01,0,0.0,0.635445336,19.0,1177.0,451.42,3920.0,0.55,4.7,15.432
3443790,K01185.01,0,0.0,1.665784138,97.27,2636.0,11424.49,6261.0,2.789,3.686,11.84
3966912,K01186.01,0,0.0,55.6639167,34.14,434.0,8.38,5587.0,0.853,4.528,15.593
8394721,K00152.01,2,0.994,52.09081627,7.14,592.0,29.07,6198.0,1.324,4.237,13.914
11607193,K00983.01,0,0.4808294015396076,7.1548608,7.41,1482.0,1141.57,7443.0,1.739,4.166,12.616
1161345,K00984.01,2,0.711,4.28746668,2.29,942.0,186.31,5296.0,0.815,4.576,11.631
10227501,K00985.01,0,0.0,2.002779769,1.42,1311.0,696.4,5346.0,0.892,4.44,14.606
2854698,K00986.01,2,1.0,8.18739443,1.92,782.0,88.36,5251.0,0.849,4.494,14.138
2854698,K00986.02,2,0.881,76.0498163,1.75,372.0,4.53,5251.0,0.849,4.494,14.138
8559644,K00139.02,2,1.0,3.341799486,1.67,1356.0,798.41,5873.0,1.235,4.293,13.492
6032981,K01054.01,0,0.4808294015396076,3.3226948,15.33,3859.0,52428.3,5234.0,16.959,2.41,11.899
5866099,K01055.01,0,0.0,36.97708808,38.6,602.0,31.08,5589.0,1.239,4.193,13.698
5964985,K01056.01,0,0.4808294015396076,1.851409163,20.42,2154.0,5090.14,7117.0,1.469,4.176,13.473
6066416,K01057.01,0,0.0,1.303859704,0.98,2393.0,7759.2,6802.0,1.521,4.103,11.558
1996679,K00147.01,0,0.0,145.5624926,40.15,387.0,5.33,6148.0,1.095,4.346,13.884
2849805,K01116.01,2,1.0,3.749105745,1.68,1160.0,428.25,5751.0,0.983,4.447,13.333
3114811,K01117.01,2,1.0,11.08956602,3.51,1422.0,965.62,6353.0,2.867,3.698,12.808
2853446,K01118.01,1,1.0,7.37290344,2.67,1004.0,240.11,5973.0,1.07,4.371,13.835
3003992,K01119.01,0,0.0,7.24476126,0.65,837.0,116.02,5370.0,0.874,4.494,11.157
3942446,K01193.01,1,1.0,119.0624882,10.4,366.0,4.26,5697.0,0.92,4.392,15.289
3554031,K01194.01,2,1.0,8.70798309,2.01,543.0,20.59,4362.0,0.554,4.722,15.842
3554031,K01194.02,1,0.0,14.8623076,1.57,454.0,10.08,4362.0,0.554,4.722,15.842
3554031,K01194.03,2,0.999,4.17634276,1.23,694.0,54.8,4362.0,0.554,4.722,15.842
8394721,K00152.02,2,1.0,27.40229859,3.63,734.0,68.46,6198.0,1.324,4.237,13.914
7295235,K00987.01,2,1.0,3.179267286,1.21,1101.0,347.01,5511.0,0.857,4.554,12.55
2302548,K00988.01,2,1.0,10.38122447,2.18,672.0,48.37,5095.0,0.78,4.566,13.562
2302548,K00988.02,2,1.0,24.5709023,2.82,505.0,15.33,5095.0,0.78,4.566,13.562
10743597,K00989.01,0,0.4808294015396076,81.221876,16.59,385.0,5.2,5619.0,0.874,4.536,15.488
10743597,K00989.02,0,0.0,0.817026268,2.92,1784.0,2386.13,5619.0,0.874,4.536,15.488
9818381,K00135.01,2,1.0,3.024092505,12.14,1489.0,1162.54,6063.0,1.358,4.261,13.958
6124941,K01058.01,0,1.0,5.670155713,5.85,341.0,3.21,3337.0,0.183,5.126,13.783
6060203,K01059.01,2,1.0,1.022678654,1.14,1734.0,2138.47,5366.0,1.02,4.363,14.803
5880320,K01060.01,2,1.0,12.10968709,2.98,1005.0,240.8,6021.0,1.458,4.093,14.348
5880320,K01060.02,2,0.758,4.75796103,1.7,1372.0,835.65,6021.0,1.458,4.093,14.348
5880320,K01060.03,2,1.0,20.4972755,2.96,843.0,119.42,6021.0,1.458,4.093,14.348
3003992,K01119.02,0,0.0,13.55480534,0.62,679.0,50.41,5370.0,0.874,4.494,11.157
6307537,K01120.01,0,0.0,29.74454668,20.06,455.0,10.1,4889.0,0.788,4.569,11.753
6359798,K01121.01,0,0.0,14.15402428,53.25,777.0,86.13,5850.0,1.037,4.404,12.932
6311681,K01122.01,0,0.0,0.844786082,35.27,1864.0,2846.03,5705.0,0.915,4.452,15.363
6365321,K01123.01,0,0.001,0.848483947,32.11,1908.0,3117.82,5941.0,0.936,4.504,15.323
6301035,K01124.01,0,0.0,11.99097576,37.47,880.0,141.63,6110.0,1.072,4.352,14.977
3859079,K01199.01,2,1.0,53.5292702,2.28,348.0,3.48,4736.0,0.708,4.624,14.887
3557493,K01200.01,0,0.4808294015396076,0.393726813,24.17,2705.0,12661.53,6277.0,1.031,4.449,15.025
4061149,K01201.01,2,1.0,2.757584622,1.01,615.0,33.79,3683.0,0.424,4.84,15.597
3444588,K01202.01,2,0.99,0.928310036,1.16,1115.0,365.72,4109.0,0.602,4.672,15.854
8394721,K00152.03,2,1.0,13.48457668,3.39,929.0,176.29,6198.0,1.324,4.237,13.914
3962243,K01203.01,2,0.999,31.8841473,3.7,563.0,23.82,5779.0,0.974,4.477,15.368
10743597,K00989.03,1,0.4808294015396076,16.15811112,86.13,660.0,44.83,5619.0,0.874,4.536,15.488
10015516,K00990.01,0,0.4808294015396076,67.69213907,175.98,1173.0,448.21,5355.0,10.703,2.754,10.7
10154388,K00991.01,2,0.999,12.06222962,1.62,750.0,74.8,5547.0,0.933,4.451,13.581
1432789,K00992.01,2,0.848,9.93146307,2.41,931.0,177.83,5782.0,1.22,4.28,15.214
1718189,K00993.01,2,1.0,21.85362905,1.75,618.0,34.57,5830.0,0.876,4.54,14.246
5880320,K01060.04,2,0.884,8.19345065,1.74,1144.0,405.75,6021.0,1.458,4.093,14.348
5130369,K00140.01,0,0.0,19.97867,6.85,1351.0,788.02,9651.0,1.895,4.229,13.849
6037187,K01061.01,2,1.0,41.8059544,2.02,533.0,19.02,5907.0,0.973,4.445,14.502
6147122,K01062.01,0,0.0,15.45158184,2.02,1285.0,643.83,7839.0,2.069,4.08,11.798
8257407,K01063.01,0,0.0,89.698168533,102.08,554.0,22.33,6214.0,1.583,4.021,13.624
8218274,K01064.01,0,0.557,1.187352427,67.35,2251.0,6067.3,6424.0,1.489,4.186,13.623
3964562,K00015.01,0,0.0,3.012476582,65.25,2371.0,7471.65,8601.0,2.031,4.137,12.403
5735762,K00148.01,2,1.0,4.77800306,1.85,932.0,177.79,5192.0,0.873,4.489,13.04
6292162,K01125.01,0,0.0,7.814839231,5.33,903.0,156.74,5887.0,0.931,4.499,15.452
6307521,K01126.01,0,0.0,29.7452499,3.6,557.0,22.74,5334.0,1.004,4.372,15.259
6359320,K01127.01,2,1.0,5.32667299,2.26,1007.0,242.97,5831.0,0.921,4.517,15.808
3848972,K01187.01,0,0.0,0.741057213,26.67,1730.0,2128.29,5496.0,0.776,4.592,14.489
3860441,K01188.01,0,0.0,2.988085455,21.81,1101.0,348.05,5497.0,0.809,4.577,15.381
3765771,K01189.01,0,0.0,2.783883492,67.17,1934.0,3304.55,6028.0,2.147,3.835,14.216
3557341,K01190.01,0,0.0,0.393727296,23.05,2216.0,5746.51,5628.0,0.808,4.575,15.856
3859628,K01191.01,2,1.0,8.17242644,3.29,858.0,127.95,5705.0,0.905,4.499,15.24
3644071,K01192.01,1,0.4808294015396076,1295.362215,57.82,169.0,0.19,5609.0,1.048,4.346,14.215
1718189,K00993.02,2,1.0,13.0607936,1.45,734.0,68.66,5830.0,0.876,4.54,14.246
1431122,K00994.01,1,0.99,4.2989201,2.12,1046.0,283.62,5300.0,0.986,4.385,14.613
3858949,K00995.01,0,0.0,25.9518461,22.32,521.0,17.37,5372.0,0.796,4.584,14.576
3858824,K00996.01,0,0.0,25.9518536,24.6,494.0,14.09,5198.0,0.742,4.604,15.342
2157247,K00997.01,0,0.4808294015396076,5.68628739,4.5,1059.0,297.81,6052.0,0.956,4.442,14.378
7601633,K00136.01,0,0.0,15.663886949,27.36,1060.0,298.77,5996.0,2.221,3.901,13.439
8242681,K01065.01,0,0.008,4.020628573,16.94,1232.0,543.92,6210.0,1.033,4.45,15.472
8260218,K01066.01,1,1.0,5.714817603,9.29,943.0,187.27,5695.0,0.842,4.526,15.623
8246781,K01067.01,0,0.0,185.02288222,49.82,379.0,4.89,6025.0,1.367,4.237,14.685
8264070,K01068.01,0,0.0,2.897432135,14.35,2170.0,5240.0,5970.0,2.994,3.619,15.036
8222813,K01069.01,2,1.0,8.70420525,2.86,748.0,74.13,5074.0,0.863,4.474,15.07
6359320,K01127.02,2,1.0,8.1280933,1.39,875.0,138.51,5831.0,0.921,4.517,15.808
6359320,K01127.03,1,1.0,2.83668931,1.19,1242.0,562.48,5831.0,0.921,4.517,15.808
6362874,K01128.01,2,1.0,0.974868896,1.16,1612.0,1605.87,5487.0,0.832,4.563,13.507
6272413,K01129.01,2,1.0,4.89721006,1.48,904.0,157.93,5093.0,0.847,4.483,15.456
8279765,K01130.01,0,0.0,2.757794163,20.05,1231.0,542.43,5747.0,0.891,4.514,15.235
8330548,K01132.01,0,0.0,1.914158508,13.63,1646.0,1730.47,6289.0,1.118,4.407,14.446
3348082,K01196.01,0,0.0,3.98216698,3.32,1374.0,842.48,5570.0,1.548,4.066,15.035
3853673,K01197.01,0,0.0,0.643794198,19.51,2011.0,3852.91,5958.0,0.83,4.561,15.103
3447722,K01198.01,2,0.986,16.08832318,3.42,875.0,138.64,6157.0,1.33,4.224,15.319
3447722,K01198.02,2,0.994,10.30067919,2.2,1015.0,251.55,6157.0,1.33,4.224,15.319
3447722,K01198.03,2,0.998,35.6757453,3.02,671.0,47.96,6157.0,1.33,4.224,15.319
3447722,K01198.04,1,0.4808294015396076,1.00861677,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,15.319
1432214,K00998.01,0,0.0,161.78832712,36.14,375.0,4.68,6018.0,1.212,4.327,15.661
2165002,K00999.01,2,1.0,16.56806842,2.54,548.0,21.27,4987.0,0.716,4.602,15.391
2165002,K00999.02,2,1.0,47.3329299,2.18,386.0,5.25,4987.0,0.716,4.602,15.391
2441728,K01000.01,0,0.0,0.856895349,0.82,1881.0,2960.82,6021.0,0.873,4.537,13.098
1871056,K01001.01,2,0.976,40.8065333,3.71,772.0,83.75,6207.0,2.097,3.963,13.038
8222813,K01069.02,2,1.0,2.46697039,1.56,1139.0,398.42,5074.0,0.863,4.474,15.07
12105051,K00141.01,1,1.0,2.624234833,5.11,1164.0,434.31,5340.0,0.899,4.514,13.687
8240904,K01070.01,2,1.0,6.61836309,2.98,1066.0,304.65,5529.0,1.294,4.19,15.59
8240904,K01070.02,2,1.0,107.7214092,4.75,421.0,7.39,5529.0,1.294,4.19,15.59
8240904,K01070.03,1,0.4808294015396076,92.77779,1.92,410.0,6.7,5888.0,1.019,4.444,15.59
8374494,K01133.01,0,0.0,5.251916208,37.15,952.0,194.17,5542.0,0.872,4.52,15.756
5735762,K00148.02,2,1.0,9.673958488,2.63,736.0,69.42,5192.0,0.873,4.489,13.04
8414907,K01134.01,0,0.0,100.3039228,29.55,313.0,2.26,5055.0,0.772,4.566,15.783
8414907,K01134.02,0,0.0,200.61103346,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,15.783
8397446,K01135.01,0,0.0,0.986620248,43.98,2308.0,6719.67,6243.0,1.385,4.176,15.022
8386035,K01136.01,0,0.0,1.63484631,102.89177806760135,1085.3858276274318,17098.4,5706.8232800782525,1.7287115530920552,4.310156613411586,12.647
3962243,K01203.02,2,0.985,14.12847677,2.73,739.0,70.5,5779.0,0.974,4.477,15.368
3962243,K01203.03,2,0.829,48.6478543,4.14,489.0,13.57,5779.0,0.974,4.477,15.368
3438507,K01204.01,2,1.0,8.39842977,2.0,984.0,221.66,6309.0,1.044,4.441,15.291
3869014,K01205.01,2,1.0,8.63847391,5.99,1419.0,958.35,5684.0,3.046,3.657,14.507
3756801,K01206.01,1,0.4808294015396076,422.917678,5.89,292.0,1.73,5796.0,1.444,4.12,13.642
1871056,K01001.02,2,0.991,140.10765,3.42,511.0,16.17,6207.0,2.097,3.963,13.038
1865042,K01002.01,2,0.998,3.4815917,1.17,1156.0,421.61,5405.0,1.022,4.374,13.615
2438502,K01003.01,0,0.046,8.360616221,40.35,1263.0,601.6,5463.0,2.445,3.79,16.209
2309585,K01004.01,0,0.0,1.838514968,4.86,1426.0,974.1,5751.0,0.94,4.508,15.373
5780460,K01005.01,2,1.0,35.61760233,5.17,456.0,10.19,5123.0,0.779,4.523,15.703
8244190,K01071.01,0,0.0,1.09206833,1.29,1611.0,1588.89,5639.0,0.859,4.551,14.495
8229696,K01072.01,2,0.998,10.12805158,1.95,767.0,81.77,5676.0,0.82,4.548,14.743
8262210,K01073.01,0,0.0,1.613001111,1.25,1680.0,1878.1,5580.0,1.205,4.223,13.945
10272640,K01074.01,2,1.0,3.770551475,12.05,1302.0,679.75,6322.0,1.075,4.426,15.439
10232123,K01075.01,0,0.964,1.343767797,18.66,2654.0,11675.38,6324.0,2.312,3.8,13.056
10223616,K01076.01,0,0.0,29.12436474,15.25,356.0,3.81,4457.0,0.481,4.767,15.187
8415745,K01138.01,0,0.0,31.82814583,35.8,564.0,23.97,5908.0,0.92,4.507,15.582
8378634,K01139.01,0,0.0,3.629442796,3.28,1434.0,1001.35,6506.0,1.217,4.336,13.055
8397675,K01140.01,0,0.762,0.553261874,97.36,3689.0,43709.08,5679.0,3.142,3.565,13.501
8346392,K01141.01,2,1.0,5.72812616,1.38,569.0,24.74,3968.0,0.548,4.714,15.95
8288947,K01142.01,2,1.0,3.75574267,1.58,977.0,215.46,5311.0,0.788,4.588,15.764
8312852,K01143.01,0,0.0,7.44042933,2.74,883.0,144.12,5815.0,0.877,4.54,15.24
9480189,K00941.01,2,1.0,6.581477136,4.56,881.0,142.63,5188.0,0.973,4.4,15.471
11974540,K00129.01,2,1.0,24.669192732,77.76,1485.0,1150.61,5313.0,9.327,2.936,13.224
9480189,K00941.02,2,1.0,2.382652873,2.74,1237.0,553.53,5188.0,0.973,4.4,15.471
9480189,K00941.03,2,1.0,24.66461416,5.34,567.0,24.53,5188.0,0.973,4.4,15.471
9512687,K00942.01,2,1.0,11.51517167,2.9,657.0,43.96,5177.0,0.798,4.59,15.386
8644288,K00137.01,2,1.0,7.641567589,4.91,899.0,154.25,5356.0,1.055,4.338,13.549
5738346,K01006.01,0,0.0,30.6113932,19.68,317.0,2.38,3900.0,0.534,4.727,15.97
1725016,K01007.01,2,1.0,7.40742502,2.01,938.0,183.15,5922.0,0.961,4.474,15.242
1722276,K01008.01,0,0.0,569.934135,38.98,296.0,1.81,5367.0,2.057,3.783,14.645
892772,K01009.01,0,0.0,5.09246539,1.17,844.0,119.7,5037.0,0.751,4.547,15.162
1027438,K01010.01,0,0.4808294015396076,110.61576622,102.89177806760135,1085.3858276274318,7745.737022611707,5706.8232800782525,1.7287115530920552,4.310156613411586,13.62
10268907,K01077.01,0,0.0,1.103971357,1.37,1471.0,1109.79,5409.0,0.746,4.609,15.732
5446285,K00142.01,2,0.4808294015396076,10.916108342,3.93,758.0,78.19,5575.0,0.932,4.521,13.113
10166274,K01078.01,2,1.0,3.353732008,1.65,615.0,33.76,3789.0,0.46,4.781,15.438
10166274,K01078.02,2,0.99,6.877446033,2.05,484.0,12.95,3789.0,0.46,4.781,15.438
10166274,K01078.03,2,0.992,28.46464804,1.87,301.0,1.95,3789.0,0.46,4.781,15.438
10153827,K01079.01,0,0.4808294015396076,0.293630085,26.35,2503.0,9283.34,5665.0,0.843,4.554,15.822
